,Unnamed: 0,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,full-name
173,173,115,59400000,2014,1,ATIVO,2015,1,3.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
174,174,115,59400000,2014,1,ATIVO,2015,2,9.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
175,175,116,0,2014,2,ATIVO,2015,1,9.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
176,176,117,59149390,2014,1,ATIVO,2014,2,7.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
177,177,118,59075710,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
178,178,118,59075710,2014,1,CANCELADO,2015,1,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
179,179,119,59075010,2014,1,CANCELADO,2014,2,0.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
180,180,119,59075010,2014,1,CANCELADO,2015,1,2.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
181,181,119,59075010,2014,1,CANCELADO,2015,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
182,182,120,59065030,2014,1,ATIVO,2015,1,8.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
183,183,121,59162000,2014,1,ATIVO,2014,2,2.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
184,184,121,59162000,2014,1,ATIVO,2015,1,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
185,185,121,59162000,2014,1,ATIVO,2015,2,6.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
186,186,122,59082370,2014,1,CANCELADO,2014,2,8.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
187,187,123,59030180,2014,1,ATIVO,2014,2,10.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
188,188,124,59070620,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
189,189,124,59070620,2014,1,CANCELADO,2015,2,3.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
190,190,124,59070620,2014,1,CANCELADO,2016,1,2.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
191,191,125,59140840,2014,1,ATIVO,2014,2,9.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
192,192,126,59064720,2014,1,CANCELADO,2014,2,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
193,193,127,59280000,2014,1,TRANCADO,2014,2,3.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
194,194,127,59280000,2014,1,TRANCADO,2015,1,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
195,195,128,59290000,2014,1,ATIVO,2014,2,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
196,196,129,59123700,2014,1,ATIVO,2014,2,6.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
197,197,130,59110400,2014,1,ATIVO,2014,2,4.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
198,198,130,59110400,2014,1,ATIVO,2015,1,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
199,199,131,59310000,2014,1,ATIVO,2014,2,6.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
200,200,132,59064230,2014,1,ATIVO,2014,2,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
201,201,132,59064230,2014,1,ATIVO,2015,1,2.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
202,202,132,59064230,2014,1,ATIVO,2015,2,2.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
203,203,132,59064230,2014,1,ATIVO,2016,1,5.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
204,204,132,59064230,2014,1,ATIVO,2016,2,8.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
205,205,133,5163000,2014,1,ATIVO,2014,2,8.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
206,206,134,0,2014,1,ATIVO,2014,1,7.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
207,207,135,59074420,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
208,208,136,59650000,2014,1,ATIVO,2014,2,9.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
209,209,137,59122080,2014,1,ATIVO,2014,2,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
210,210,138,76963600,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
211,211,139,59090486,2014,1,ATIVO,2015,2,1.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
212,212,140,59080040,2014,1,TRANCADO,2014,2,1.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
213,213,140,59080040,2014,1,TRANCADO,2015,1,5.8,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
214,214,141,59052220,2014,1,FORMANDO,2014,1,7.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
215,215,142,59138490,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
216,216,142,59138490,2014,1,CANCELADO,2015,1,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
217,217,142,59138490,2014,1,CANCELADO,2015,2,1.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
218,218,142,59138490,2014,1,CANCELADO,2016,1,1.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
219,219,142,59138490,2014,1,CANCELADO,2016,2,1.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
220,220,143,59012060,2014,1,CANCELADO,2014,2,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
221,221,143,59012060,2014,1,CANCELADO,2015,1,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
222,222,144,59070340,2014,1,FORMANDO,2014,2,8.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
223,223,145,59148783,2014,1,ATIVO,2014,2,2.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
224,224,145,59148783,2014,1,ATIVO,2015,1,9.5,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
225,225,146,59150666,2014,1,ATIVO,2014,2,6.1,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
226,226,147,59500000,2014,1,ATIVO,2014,1,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
227,227,147,59500000,2014,1,ATIVO,2014,2,9.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
228,228,148,0,2014,1,CANCELADO,2014,2,0.0,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
229,229,149,59108000,2014,1,CANCELADO,2014,2,4.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
230,230,150,59120638,2014,1,ATIVO,2015,1,9.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
231,231,151,59032230,2014,1,CONCLUIDO,2014,1,7.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
232,232,152,59150220,2014,1,ATIVO,2014,2,7.3,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
233,233,153,59064320,2014,1,ATIVO,2014,1,1.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
234,234,153,59064320,2014,1,ATIVO,2014,2,2.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
235,235,153,59064320,2014,1,ATIVO,2015,1,4.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
236,236,153,59064320,2014,1,ATIVO,2015,2,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
237,237,154,59086360,2014,1,ATIVO,2014,2,9.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
238,238,155,59343000,2014,1,ATIVO,2014,1,4.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
239,239,155,59343000,2014,1,ATIVO,2014,2,5.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
240,240,156,59374000,2014,1,ATIVO,2014,1,7.4,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
241,241,157,59056140,2014,1,ATIVO,2014,2,7.2,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
242,242,158,59153150,2014,1,ATIVO,2014,2,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
243,243,159,46400000,2014,1,CANCELADO,2014,2,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
244,244,160,59122390,2014,1,ATIVO,2015,1,10.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
245,245,161,59082190,2014,1,CANCELADO,2015,1,3.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
246,246,162,59030470,2014,1,ATIVO,2014,2,9.0,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
247,247,163,59072610,2014,1,TRANCADO,2014,2,1.9,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
248,248,163,59072610,2014,1,TRANCADO,2015,1,3.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
249,249,163,59072610,2014,1,TRANCADO,2016,1,4.7,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
250,250,163,59072610,2014,1,TRANCADO,2016,2,4.6,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
251,251,164,59050110,2014,1,CANCELADO,2014,2,0.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
252,252,164,59050110,2014,1,CANCELADO,2015,1,0.1,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
253,253,164,59050110,2014,1,CANCELADO,2015,2,2.5,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
254,254,164,59050110,2014,1,CANCELADO,2016,1,1.8,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
255,255,165,59106114,2014,1,ATIVO,2014,2,0.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
256,256,165,59106114,2014,1,ATIVO,2015,1,3.2,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
257,257,165,59106114,2014,1,ATIVO,2015,2,5.6,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
258,258,166,59114253,2014,1,ATIVO,2014,2,6.9,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
259,259,167,59200000,2014,1,CANCELADO,2014,2,3.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
260,260,168,59280000,2014,1,CANCELADO,2016,1,0.4,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
261,261,168,59280000,2014,1,CANCELADO,2016,2,1.3,0,Reprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
262,262,169,59347000,2014,1,CANCELADO,2014,2,6.7,0,Aprovado,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO
263,263,0,59015430,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
264,264,1,59073120,2014,1,CANCELADO,2014,1,5.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
265,265,2,59072580,2014,1,ATIVO,2014,1,5.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
266,266,3,59088150,2014,1,ATIVO,2014,1,5.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
267,267,4,59064245,2014,1,CANCELADO,2014,1,4.8,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
268,268,4,59064245,2014,1,CANCELADO,2014,2,6.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
269,269,5,59112430,2014,1,ATIVO,2014,1,6.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
270,270,170,59151400,2014,1,CANCELADO,2014,1,3.3,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
271,271,170,59151400,2014,1,CANCELADO,2015,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
272,272,171,59056520,2014,1,CANCELADO,2014,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
273,273,172,59078040,2014,1,FORMANDO,2014,1,8.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
274,274,6,59152780,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
275,275,7,59020330,2014,1,ATIVO,2014,1,4.7,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
276,276,7,59020330,2014,1,ATIVO,2015,2,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
277,277,173,0,2014,1,CANCELADO,2014,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
278,278,8,59151610,2014,1,ATIVO,2014,1,8.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
279,279,174,59088500,2014,1,CANCELADO,2014,1,5.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
280,280,9,59145510,2014,1,CANCELADO,2014,1,9.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
281,281,175,59056100,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
282,282,10,59075260,2014,1,CANCELADO,2014,1,7.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
283,283,11,59086620,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
284,284,12,59547000,2014,1,ATIVO,2014,1,5.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
285,285,13,59082180,2014,1,CANCELADO,2014,1,7.9,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
286,286,14,59150500,2014,1,ATIVO,2014,1,6.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
287,287,16,59810000,2014,1,ATIVO,2014,1,6.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
288,288,17,59115190,2014,1,TRANCADO,2014,1,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
289,289,18,59050350,2014,1,CANCELADO,2014,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
290,290,176,59151380,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
291,291,20,59090620,2014,1,ATIVO,2014,1,4.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
292,292,20,59090620,2014,1,ATIVO,2015,1,2.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
293,293,20,59090620,2014,1,ATIVO,2015,2,5.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
294,294,21,59324000,2014,1,ATIVO,2014,1,8.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
295,295,22,59054550,2014,1,CANCELADO,2014,1,6.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
296,296,23,59070750,2014,2,ATIVO,2014,2,7.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
297,297,177,59290000,2014,1,CANCELADO,2014,1,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
298,298,24,59280000,2014,1,CANCELADO,2014,1,7.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
299,299,26,59290000,2014,1,ATIVO,2014,1,6.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
300,300,27,59040240,2014,1,ATIVO,2014,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
301,301,28,59149356,2014,1,CANCELADO,2014,1,3.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
302,302,28,59149356,2014,1,CANCELADO,2015,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
303,303,29,59063280,2014,1,CANCELADO,2014,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
304,304,30,59094300,2014,1,ATIVO,2014,1,6.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
305,305,31,59020400,2014,1,ATIVO,2014,1,8.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
306,306,178,59140200,2014,1,CANCELADO,2014,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
307,307,32,59106114,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
308,308,33,59122495,2014,1,ATIVO,2014,1,7.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
309,309,34,51011480,2014,1,ATIVO,2014,1,6.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
310,310,35,59068310,2014,1,CANCELADO,2014,1,5.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
311,311,179,59066380,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
312,312,37,59037250,2014,1,ATIVO,2014,1,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
313,313,38,59124090,2014,1,ATIVO,2014,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
314,314,39,59090310,2014,1,ATIVO,2014,1,7.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
315,315,40,0,2014,1,CANCELADO,2014,1,1.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
316,316,180,59141180,2014,1,CANCELADO,2014,1,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
317,317,41,59151250,2014,1,ATIVO,2014,1,8.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
318,318,42,59347000,2014,1,ATIVO,2014,1,7.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
319,319,43,59145580,2014,1,CANCELADO,2014,1,8.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
320,320,44,59151903,2014,1,CANCELADO,2014,1,7.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
321,321,45,59650000,2014,1,ATIVO,2014,1,7.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
322,322,181,59010130,2014,1,TRANCADO,2014,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
323,323,46,59094390,2014,1,CANCELADO,2014,1,3.1,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
324,324,46,59094390,2014,1,CANCELADO,2015,1,3.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
325,325,46,59094390,2014,1,CANCELADO,2015,2,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
326,326,47,59088310,2014,1,ATIVO,2014,1,7.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
327,327,48,59150160,2014,1,ATIVO,2014,1,5.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
328,328,49,59074120,2014,1,CANCELADO,2014,1,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
329,329,50,59073143,2014,1,CANCELADO,2014,1,6.3,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
330,330,182,59153155,2014,1,FORMANDO,2014,1,8.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
331,331,183,59110270,2014,1,CANCELADO,2014,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
332,332,51,59460000,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
333,333,184,59022020,2014,1,CANCELADO,2014,1,2.7,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
334,334,52,59120520,2014,1,CANCELADO,2014,1,4.6,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
335,335,52,59120520,2014,1,CANCELADO,2014,2,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
336,336,53,59068570,2014,1,CANCELADO,2014,1,7.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
337,337,54,59037390,2014,1,ATIVO,2014,1,3.7,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
338,338,54,59037390,2014,1,ATIVO,2016,2,7.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
339,339,55,59082070,2014,1,ATIVO,2014,1,8.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
340,340,185,59146130,2014,1,CANCELADO,2014,1,0.5,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
341,341,186,59129330,2014,1,CANCELADO,2014,1,0.0,1,Reprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
342,342,187,59149326,2014,1,CANCELADO,2014,1,5.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
343,343,57,59149300,2014,1,ATIVO,2014,1,8.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
344,344,58,59073140,2014,1,CONCLUIDO,2014,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
345,345,59,59150300,2014,1,CANCELADO,2014,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
346,346,61,59151400,2014,1,ATIVO,2014,1,7.5,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
347,347,62,59090500,2014,1,ATIVO,2014,1,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
348,348,63,59115555,2014,1,ATIVO,2014,1,8.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
349,349,64,59141300,2014,1,ATIVO,2014,1,6.8,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
350,350,65,59014020,2014,1,CANCELADO,2014,1,7.4,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
351,351,67,59132694,2014,1,CANCELADO,2014,1,5.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
352,352,68,85980000,2014,1,CANCELADO,2014,1,5.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
353,353,188,59151400,2014,1,ATIVO,2014,1,8.1,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
354,354,69,53240210,2014,1,ATIVO,2014,1,6.6,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
355,355,189,59151250,2014,1,CANCELADO,2014,1,5.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
356,356,190,59149313,2014,1,CANCELADO,2014,1,5.2,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
357,357,70,59022500,2014,1,ATIVO,2014,1,8.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
358,358,71,59062530,2014,1,ATIVO,2014,1,6.0,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
359,359,72,59054220,2014,1,ATIVO,2014,1,7.7,1,Aprovado,PRÁTICAS DE LEITURA E ESCRITA EM PORTUGUÊS I
