,a_ID,CEP,ano_ingresso,periodo_ingresso,status,ano_disciplina,periodo_disciplina,nota,disciplina_ID,status.disciplina,enem-matematica,enem-nota,enem-redacao,enen-nota
2804,345,59247000,2015,2,ATIVO,2016,1,6.1,4,Aprovado,1594,0,620,568
2805,346,59104212,2015,1,ATIVO,2015,2,6.9,4,Aprovado,2176,0,700,670
2806,545,59060530,2015,2,ATIVO,2016,1,8.6,4,Aprovado,1736,0,640,609
2807,349,59550000,2015,1,ATIVO,2015,2,6,4,Aprovado,2212,0,660,653
2808,350,59170000,2015,1,CANCELADO,2015,2,5.7,4,Aprovado,1727,0,600,583
2809,351,59110000,2015,2,ATIVO,2016,1,5.9,4,Aprovado,1653,0,560,540
2810,352,59014600,2015,1,CANCELADO,2015,2,2.8,4,Reprovado,2229,0,700,672
2811,352,59014600,2015,1,CANCELADO,2016,1,7.3,4,Aprovado,2229,0,700,672
2812,353,59066030,2015,1,ATIVO,2015,2,7.2,4,Aprovado,1845,0,780,654
2813,354,59106090,2015,1,ATIVO,2016,1,5.6,4,Aprovado,1697,0,740,615
2814,554,59152600,2015,1,ATIVO,2015,2,5.3,4,Aprovado,2387,0,720,694
2815,355,59140200,2015,1,ATIVO,2015,2,6.6,4,Aprovado,2449,0,620,699
2816,356,59072450,2015,1,ATIVO,2015,2,5.8,4,Aprovado,1931,0,700,618
2817,501,59143250,2015,1,ATIVO,2016,1,6.1,4,Aprovado,1964,0,560,580
2818,357,59178000,2015,2,ATIVO,2016,1,7.4,4,Aprovado,1881,0,640,636
2819,358,59290000,2015,1,CANCELADO,2015,2,4.8,4,Reprovado,1706,0,640,596
2820,358,59290000,2015,1,CANCELADO,2016,1,0,4,Reprovado,1706,0,640,596
2821,361,59086650,2015,1,ATIVO,2015,2,7.3,4,Aprovado,1840,0,680,635
2822,362,59570000,2015,1,ATIVO,2016,1,6.2,4,Aprovado,1851,0,640,611
2823,363,59138180,2015,2,ATIVO,2016,1,6.9,4,Aprovado,1791,0,660,622
2824,364,59570000,2015,1,CANCELADO,2015,2,3.9,4,Reprovado,1556,0,520,524
2825,364,59570000,2015,1,CANCELADO,2016,1,6.1,4,Aprovado,1556,0,520,524
2826,365,59148450,2015,1,ATIVO,2016,1,7.6,4,Aprovado,2128,0,840,690
2827,367,59120390,2015,2,CANCELADO,2016,1,4.1,4,Reprovado,1593,0,620,546
2828,368,59020110,2015,2,ATIVO,2016,1,6.8,4,Aprovado,1992,0,640,623
2829,369,97050023,2015,2,TRANCADO,2016,1,5.2,4,Aprovado,2031,0,660,635
2830,370,59380000,2015,1,ATIVO,2015,2,6.3,4,Aprovado,2088,0,640,655
2831,371,59200000,2015,1,ATIVO,2015,2,1.6,4,Reprovado,2206,0,520,636
2832,372,59200000,2015,2,ATIVO,2016,1,6.6,4,Aprovado,1648,0,560,574
2833,504,59570000,2015,1,CANCELADO,2015,2,0,4,Reprovado,1493,0,660,578
2834,373,59114230,2015,2,ATIVO,2016,2,2.9,4,Reprovado,1590,0,640,577
2835,373,59114230,2015,2,ATIVO,2017,1,1,4,Reprovado,1590,0,640,577
2836,374,59148333,2015,2,ATIVO,2016,1,3.8,4,Reprovado,1802,0,820,605
2837,374,59148333,2015,2,ATIVO,2017,1,1.3,4,Reprovado,1802,0,820,605
2838,375,59094520,2015,2,TRANCADO,2016,1,4.2,4,Reprovado,1961,0,520,604
2839,375,59094520,2015,2,TRANCADO,2016,2,0.9,4,Reprovado,1961,0,520,604
2840,376,51020011,2015,2,TRANCADO,2016,1,5.8,4,Aprovado,1777,0,560,562
2841,377,59125110,2015,1,ATIVO,2016,1,1.7,4,Reprovado,1904,0,640,594
2842,377,59125110,2015,1,ATIVO,2016,2,2.7,4,Reprovado,1904,0,640,594
2843,377,59125110,2015,1,ATIVO,2017,1,3.5,4,Reprovado,1904,0,640,594
2844,378,59091170,2015,1,ATIVO,2015,2,5.2,4,Aprovado,1914,0,760,623
2845,505,59076725,2015,1,ATIVO,2016,1,7.5,4,Aprovado,2251,0,760,721
2846,506,59148430,2015,2,ATIVO,2016,2,3.3,4,Reprovado,1957,0,640,623
2847,379,59132120,2015,1,CANCELADO,2015,2,5.4,4,Aprovado,1950,0,760,663
2848,380,59120260,2015,2,ATIVO,2016,1,6.7,4,Aprovado,2136,0,580,621
2849,381,59150330,2015,2,ATIVO,2016,1,6,4,Aprovado,1578,0,720,608
2850,382,59152690,2015,2,TRANCADO,2016,1,7.8,4,Aprovado,489,0,480,512
2851,383,59092200,2015,1,ATIVO,2015,2,2.6,4,Reprovado,1984,0,680,636
2852,383,59092200,2015,1,ATIVO,2016,1,5.6,4,Aprovado,1984,0,680,636
2853,384,0,2015,2,CANCELADO,2016,1,7.3,4,Aprovado,0,0,0,
2854,509,59182000,2015,1,ATIVO,2015,2,6.7,4,Aprovado,1785,0,580,577
2855,385,59290000,2015,1,CANCELADO,2015,2,5.5,4,Aprovado,1879,0,800,642
2856,386,59071300,2015,1,ATIVO,2015,2,5.5,4,Aprovado,2141,0,640,651
2857,387,59151427,2015,1,ATIVO,2015,2,5.1,4,Aprovado,2272,0,740,700
2858,388,59570000,2015,1,ATIVO,2016,1,5.7,4,Aprovado,2446,0,620,661
2859,389,59147130,2015,1,ATIVO,2015,2,7.4,4,Aprovado,1701,0,540,579
2860,390,59120260,2015,1,ATIVO,2015,2,6.8,4,Aprovado,1597,0,640,597
2861,391,59086320,2015,1,ATIVO,2016,1,6.4,4,Aprovado,2025,0,840,679
2862,392,59515000,2015,2,ATIVO,2016,1,8.7,4,Aprovado,1738,0,580,567
2863,393,60025062,2015,1,ATIVO,2015,2,7.6,4,Aprovado,2385,0,560,697
2864,394,59064550,2015,2,ATIVO,2016,1,6.2,4,Aprovado,1610,0,740,610
2865,395,59144276,2015,1,ATIVO,2016,1,7.8,4,Aprovado,1972,0,500,581
2866,396,59078110,2015,2,ATIVO,2016,1,7,4,Aprovado,2155,0,520,642
2867,513,0,2015,2,ATIVO,2016,1,6.4,4,Aprovado,0,0,0,
2868,397,59132430,2015,2,ATIVO,2016,1,5.9,4,Aprovado,1999,0,620,634
2869,398,59073250,2015,1,ATIVO,2015,2,6.3,4,Aprovado,2135,0,640,652
2870,399,59270000,2015,1,ATIVO,2015,2,6.3,4,Aprovado,1963,0,600,604
2871,400,59088760,2015,1,ATIVO,2015,2,6.6,4,Aprovado,2221,0,560,654
2872,402,59142185,2015,1,CANCELADO,2015,2,6.8,4,Aprovado,1969,0,720,628
2873,403,59090320,2015,1,ATIVO,2015,2,6.5,4,Aprovado,1954,0,680,622
2874,404,18682430,2015,1,CANCELADO,2015,2,5.8,4,Aprovado,2066,0,520,634
2875,515,59120220,2015,1,CANCELADO,2016,1,8.3,4,Aprovado,1708,0,800,636
2876,516,59052205,2015,1,CANCELADO,2016,1,0,4,Reprovado,1711,0,840,645
2877,517,59150690,2015,1,ATIVO,2017,1,2.8,4,Reprovado,1956,0,560,593
2878,405,59150815,2015,1,ATIVO,2015,2,7.1,4,Aprovado,2229,0,680,682
2879,406,59042050,2015,1,ATIVO,2015,2,5.9,4,Aprovado,2299,0,640,654
2880,520,59115410,2015,1,ATIVO,2016,2,0,4,Reprovado,1939,0,680,597
2881,520,59115410,2015,1,ATIVO,2017,1,1.9,4,Reprovado,1939,0,680,597
2882,408,59122120,2015,1,ATIVO,2015,2,6.7,4,Aprovado,1993,0,800,670
2883,409,59071140,2015,1,ATIVO,2015,2,5.1,4,Aprovado,2030,0,720,644
2884,410,59014040,2015,1,ATIVO,2015,2,6.8,4,Aprovado,2112,0,840,673
2885,411,59064500,2015,1,ATIVO,2015,2,7.4,4,Aprovado,2205,0,800,704
2886,412,59150350,2015,1,ATIVO,2015,2,6.1,4,Aprovado,2087,0,720,672
2887,522,59020240,2015,1,ATIVO,2015,2,7.4,4,Aprovado,2523,0,840,748
2888,523,59012490,2015,1,CANCELADO,2015,2,1,4,Reprovado,2108,0,720,662
2889,414,59010670,2015,1,ATIVO,2015,2,6.7,4,Aprovado,1891,0,920,646
2890,415,59120070,2015,2,TRANCADO,2016,1,5.3,4,Aprovado,1842,0,740,635
2891,416,59037000,2015,2,ATIVO,2016,1,6.2,4,Aprovado,1362,0,620,507
2892,417,59090190,2015,1,ATIVO,2015,2,7.2,4,Aprovado,1973,0,600,623
2893,525,59139290,2015,1,ATIVO,2015,2,7.4,4,Aprovado,2100,0,580,644
2894,526,0,2015,1,CONCLUIDO,2015,2,7.6,4,Aprovado,0,0,0,
2895,418,59575000,2015,2,ATIVO,2016,1,5,4,Aprovado,1547,0,680,555
2896,419,59628608,2015,2,ATIVO,2016,1,2.2,4,Reprovado,1994,0,620,622
2897,419,59628608,2015,2,ATIVO,2016,2,6,4,Aprovado,1994,0,620,622
2898,420,59152623,2015,1,CANCELADO,2015,2,6.2,4,Aprovado,2235,0,800,708
2899,422,59022500,2015,1,CANCELADO,2015,2,6.7,4,Aprovado,2123,0,880,695
2900,425,59590000,2015,2,ATIVO,2016,1,5.9,4,Aprovado,1833,0,600,597
2901,555,59114744,2015,1,ATIVO,2015,2,7.4,4,Aprovado,2286,0,700,652
2902,426,59155410,2015,1,ATIVO,2016,1,8.3,4,Aprovado,1968,0,580,596
2903,427,0,2015,2,ATIVO,2016,1,6.8,4,Aprovado,0,0,0,
2904,428,59146415,2015,1,CANCELADO,2016,1,0.2,4,Reprovado,1861,0,580,572
2905,429,59051000,2015,1,ATIVO,2015,2,2.9,4,Reprovado,2030,0,740,649
2906,429,59051000,2015,1,ATIVO,2016,1,5.8,4,Aprovado,2030,0,740,649
2907,430,59054530,2015,1,ATIVO,2015,2,7.5,4,Aprovado,1789,0,780,649
2908,431,59145630,2015,2,ATIVO,2016,1,7.4,4,Aprovado,1955,0,560,601
2909,532,59082210,2015,1,CANCELADO,2015,2,0.6,4,Reprovado,1859,0,660,636
2910,532,59082210,2015,1,CANCELADO,2016,1,6.4,4,Aprovado,1859,0,660,636
2911,434,59072150,2015,1,ATIVO,2017,1,4.4,4,Reprovado,1961,0,720,663
2912,435,59995000,2015,1,ATIVO,2015,2,7,4,Aprovado,2070,0,800,661
2913,533,0,2015,2,ATIVO,2017,1,4.2,4,Reprovado,0,0,0,
2914,534,0,2015,2,CANCELADO,2016,1,6.9,4,Aprovado,0,0,0,
2915,437,59144375,2015,2,ATIVO,2016,1,7.9,4,Aprovado,1897,0,660,604
2916,438,59082160,2015,1,ATIVO,2015,2,7.3,4,Aprovado,2145,0,800,691
2917,439,59550000,2015,1,ATIVO,2015,2,6.2,4,Aprovado,1887,0,560,579
2918,535,0,2015,2,ATIVO,2016,1,5.9,4,Aprovado,0,0,0,
2919,440,59141280,2015,2,ATIVO,2016,1,4.3,4,Reprovado,1727,0,560,575
2920,440,59141280,2015,2,ATIVO,2016,2,5.8,4,Aprovado,1727,0,560,575
2921,536,59078160,2015,1,TRANCADO,2016,1,6.2,4,Aprovado,1767,0,620,594
2922,539,0,2015,2,ATIVO,2017,1,0,4,Reprovado,0,0,0,
2923,540,59078170,2015,1,ATIVO,2015,2,8,4,Aprovado,2211,0,760,728
2924,444,59073272,2015,1,ATIVO,2015,2,7,4,Aprovado,1969,0,640,639
2925,541,59108300,2015,1,ATIVO,2015,2,8.4,4,Aprovado,2678,0,780,773
2926,446,59054650,2015,1,TRANCADO,2015,2,6.3,4,Aprovado,1959,0,600,622
2927,447,59155470,2015,2,ATIVO,2016,1,6.7,4,Aprovado,1777,0,600,575
2928,542,59075100,2015,1,CANCELADO,2015,2,1.2,4,Reprovado,2108,0,700,667
2929,448,59140710,2015,1,ATIVO,2015,2,5.6,4,Aprovado,1871,0,680,604
2930,449,59115553,2015,1,ATIVO,2016,1,0.5,4,Reprovado,2082,0,640,596
2931,450,59290000,2015,2,ATIVO,2016,1,6.4,4,Aprovado,1874,0,600,592
2932,451,59125335,2015,1,ATIVO,2015,2,7.3,4,Aprovado,2206,0,620,635
2933,452,12710520,2015,1,ATIVO,2016,1,8.1,4,Aprovado,2200,0,780,705
2934,454,59125370,2015,1,ATIVO,2015,2,7.2,4,Aprovado,2074,0,720,668
2935,455,59062195,2015,1,ATIVO,2015,2,6.1,4,Aprovado,2344,0,620,680
2936,456,59078050,2015,1,ATIVO,2015,2,7.4,4,Aprovado,2369,0,740,713
2937,253,59510000,2015,1,ATIVO,2015,2,7,5,Aprovado,2166,0,780,682
2938,254,59151250,2015,1,CANCELADO,2015,2,1.2,5,Reprovado,2434,0,540,664
2939,255,59082100,2015,1,CANCELADO,2015,2,3.2,5,Reprovado,2131,0,700,649
2940,256,0,2015,2,TRANCADO,2016,1,3.3,5,Reprovado,0,0,0,
2941,256,0,2015,2,TRANCADO,2016,2,2.8,5,Reprovado,0,0,0,
2942,257,59080520,2015,1,ATIVO,2015,2,0.5,5,Reprovado,2184,0,600,644
2943,258,59040240,2015,1,CANCELADO,2015,2,0.3,5,Reprovado,2019,0,580,627
2944,259,59173000,2015,1,ATIVO,2015,2,1.9,5,Reprovado,2109,0,720,650
2945,259,59173000,2015,1,ATIVO,2016,1,6.4,5,Aprovado,2109,0,720,650
2946,556,59063110,2015,1,ATIVO,2015,1,5,5,Aprovado,2190,0,560,617
2947,260,59080460,2015,1,ATIVO,2015,2,3.2,5,Reprovado,2267,0,840,697
2948,260,59080460,2015,1,ATIVO,2016,1,2.8,5,Reprovado,2267,0,840,697
2949,260,59080460,2015,1,ATIVO,2016,2,1.9,5,Reprovado,2267,0,840,697
2950,261,59518000,2015,1,ATIVO,2015,1,0.8,5,Reprovado,1816,0,700,599
2951,261,59518000,2015,1,ATIVO,2015,2,1.5,5,Reprovado,1816,0,700,599
2952,261,59518000,2015,1,ATIVO,2016,1,0.6,5,Reprovado,1816,0,700,599
2953,262,0,2015,2,ATIVO,2016,1,3.5,5,Reprovado,0,0,0,
2954,263,59318000,2015,1,ATIVO,2015,2,0,5,Reprovado,2176,0,600,615
2955,263,59318000,2015,1,ATIVO,2016,2,0,5,Reprovado,2176,0,600,615
2956,264,59374000,2015,1,ATIVO,2015,2,6.9,5,Aprovado,1645,0,700,607
2957,265,59065290,2015,2,ATIVO,2016,1,2.1,5,Reprovado,619,0,680,620
2958,265,59065290,2015,2,ATIVO,2016,2,2.7,5,Reprovado,619,0,680,620
2959,266,59255000,2015,1,ATIVO,2015,2,0.7,5,Reprovado,2091,0,560,617
2960,266,59255000,2015,1,ATIVO,2016,1,6.6,5,Aprovado,2091,0,560,617
2961,267,59082160,2015,1,ATIVO,2016,1,7.9,5,Aprovado,2126,0,600,657
2962,461,59056300,2015,1,ATIVO,2016,1,5.5,5,Aprovado,2162,0,640,644
2963,268,59182000,2015,2,ATIVO,2016,1,4.4,5,Reprovado,1815,0,600,602
2964,268,59182000,2015,2,ATIVO,2016,2,1.4,5,Reprovado,1815,0,600,602
2965,269,59570000,2015,2,ATIVO,2015,2,6.5,5,Aprovado,2022,0,580,627
2966,557,0,2015,2,ATIVO,2016,1,1.1,5,Reprovado,0,0,0,
2967,557,0,2015,2,ATIVO,2016,2,3.8,5,Reprovado,0,0,0,
2968,270,59190000,2015,1,ATIVO,2015,2,0.6,5,Reprovado,1966,0,540,616
2969,270,59190000,2015,1,ATIVO,2016,1,0.8,5,Reprovado,1966,0,540,616
2970,270,59190000,2015,1,ATIVO,2016,2,0,5,Reprovado,1966,0,540,616
2971,462,0,2015,2,TRANCADO,2016,1,5.1,5,Aprovado,0,0,0,
2972,271,59122262,2015,2,ATIVO,2016,1,0.6,5,Reprovado,1636,0,500,568
2973,271,59122262,2015,2,ATIVO,2016,2,0.9,5,Reprovado,1636,0,500,568
2974,272,59151250,2015,1,ATIVO,2015,2,6.7,5,Aprovado,1894,0,620,622
2975,463,59066800,2015,1,ATIVO,2015,2,8.4,5,Aprovado,2349,0,600,684
2976,558,59067620,2015,1,ATIVO,2015,2,4.8,5,Reprovado,1814,0,600,593
2977,558,59067620,2015,1,ATIVO,2016,1,5.2,5,Aprovado,1814,0,600,593
2978,273,59300000,2015,1,ATIVO,2015,2,5,5,Aprovado,1762,0,500,556
2979,274,0,2015,2,TRANCADO,2016,1,0.8,5,Reprovado,0,0,0,
2980,275,59149280,2015,1,ATIVO,2015,2,0.3,5,Reprovado,2277,0,520,655
2981,275,59149280,2015,1,ATIVO,2016,2,0,5,Reprovado,2277,0,520,655
2982,276,59140500,2015,1,ATIVO,2015,2,3.3,5,Reprovado,2015,0,540,597
2983,276,59140500,2015,1,ATIVO,2016,1,3.1,5,Reprovado,2015,0,540,597
2984,276,59140500,2015,1,ATIVO,2016,2,2.9,5,Reprovado,2015,0,540,597
2985,277,59068130,2015,1,ATIVO,2015,2,1.7,5,Reprovado,2079,0,680,671
2986,277,59068130,2015,1,ATIVO,2016,1,2,5,Reprovado,2079,0,680,671
2987,465,59570000,2015,1,ATIVO,2015,2,5.7,5,Aprovado,1778,0,680,624
2988,278,59570000,2015,2,ATIVO,2016,2,1.5,5,Reprovado,1951,0,560,590
2989,466,59062350,2015,1,ATIVO,2015,2,9,5,Aprovado,2325,0,580,722
2990,279,59151427,2015,2,ATIVO,2016,1,0.7,5,Reprovado,1992,0,580,621
2991,279,59151427,2015,2,ATIVO,2016,2,2,5,Reprovado,1992,0,580,621
2992,467,52110000,2015,2,ATIVO,2015,2,6.2,5,Aprovado,2040,0,560,626
2993,280,59070140,2015,1,ATIVO,2015,2,6.4,5,Aprovado,1870,0,680,623
2994,281,59148760,2015,1,ATIVO,2015,2,0.6,5,Reprovado,1999,0,560,594
2995,282,59115190,2015,1,ATIVO,2015,2,4.1,5,Reprovado,1967,0,920,686
2996,282,59115190,2015,1,ATIVO,2016,1,1.1,5,Reprovado,1967,0,920,686
2997,283,12723000,2015,1,CANCELADO,2015,2,1.6,5,Reprovado,2170,0,940,729
2998,284,0,2015,1,ATIVO,2015,2,0.4,5,Reprovado,0,0,0,
2999,284,0,2015,1,ATIVO,2016,1,0,5,Reprovado,0,0,0,
3000,285,59140020,2015,1,ATIVO,2016,1,1.2,5,Reprovado,2082,0,720,660
3001,285,59140020,2015,1,ATIVO,2016,2,0,5,Reprovado,2082,0,720,660
3002,286,59067330,2015,1,ATIVO,2015,2,9.4,5,Aprovado,2150,0,760,684
3003,287,59086640,2015,1,ATIVO,2015,2,6,5,Aprovado,2339,0,720,696
3004,288,59088040,2015,1,TRANCADO,2015,2,9.6,5,Aprovado,2322,0,640,703
3005,289,59032240,2015,1,ATIVO,2015,2,6.5,5,Aprovado,2395,0,560,669
3006,290,59151480,2015,2,ATIVO,2016,1,4.2,5,Reprovado,1954,0,600,611
3007,290,59151480,2015,2,ATIVO,2016,2,5,5,Aprovado,1954,0,600,611
3008,291,59173000,2015,1,ATIVO,2015,2,5,5,Aprovado,2077,0,560,623
3009,559,59380000,2015,1,CANCELADO,2015,1,4.3,5,Reprovado,2162,0,680,670
3010,559,59380000,2015,1,CANCELADO,2015,2,1,5,Reprovado,2162,0,680,670
3011,559,59380000,2015,1,CANCELADO,2016,2,0,5,Reprovado,2162,0,680,670
3012,292,59078220,2015,1,ATIVO,2015,2,2.7,5,Reprovado,2208,0,720,696
3013,292,59078220,2015,1,ATIVO,2016,1,2.8,5,Reprovado,2208,0,720,696
3014,293,0,2015,2,ATIVO,2016,1,2.1,5,Reprovado,0,0,0,
3015,293,0,2015,2,ATIVO,2016,2,5,5,Aprovado,0,0,0,
3016,294,59335000,2015,1,ATIVO,2015,2,6.9,5,Aprovado,2049,0,520,640
3017,295,59136180,2015,2,ATIVO,2016,1,0.9,5,Reprovado,1573,0,520,545
3018,297,59104230,2015,1,ATIVO,2015,1,2.5,5,Reprovado,2346,0,620,666
3019,297,59104230,2015,1,ATIVO,2015,2,6.5,5,Aprovado,2346,0,620,666
3020,478,59078970,2015,1,ATIVO,2015,1,4.3,5,Reprovado,1701,0,720,625
3021,478,59078970,2015,1,ATIVO,2015,2,5.9,5,Aprovado,1701,0,720,625
3022,299,59585000,2015,1,TRANCADO,2015,2,6.7,5,Aprovado,2082,0,640,643
3023,300,59150570,2015,1,ATIVO,2015,2,9.9,5,Aprovado,2412,0,740,717
3024,301,59131340,2015,1,ATIVO,2015,2,0.3,5,Reprovado,1747,0,540,565
3025,301,59131340,2015,1,ATIVO,2016,1,4.2,5,Reprovado,1747,0,540,565
3026,301,59131340,2015,1,ATIVO,2016,2,5.6,5,Aprovado,1747,0,540,565
3027,551,59151390,2015,1,ATIVO,2015,2,1.6,5,Reprovado,2148,0,560,632
3028,551,59151390,2015,1,ATIVO,2016,2,1.6,5,Reprovado,2148,0,560,632
3029,302,59151240,2015,1,ATIVO,2015,2,7.1,5,Aprovado,1992,0,700,642
3030,303,59054560,2015,1,ATIVO,2015,2,1.5,5,Reprovado,2184,0,640,704
3031,303,59054560,2015,1,ATIVO,2016,1,1.4,5,Reprovado,2184,0,640,704
3032,303,59054560,2015,1,ATIVO,2016,2,1.5,5,Reprovado,2184,0,640,704
3033,304,59112470,2015,2,ATIVO,2016,1,0.3,5,Reprovado,1443,0,760,555
3034,305,59500000,2015,2,TRANCADO,2016,1,0.1,5,Reprovado,1709,0,640,575
3035,306,59151410,2015,1,ATIVO,2015,2,0.9,5,Reprovado,2022,0,780,643
3036,306,59151410,2015,1,ATIVO,2016,1,6.5,5,Aprovado,2022,0,780,643
3037,307,59052010,2015,1,ATIVO,2015,2,0,5,Reprovado,1910,0,540,607
3038,307,59052010,2015,1,ATIVO,2016,1,1.4,5,Reprovado,1910,0,540,607
3039,307,59052010,2015,1,ATIVO,2016,2,0.3,5,Reprovado,1910,0,540,607
3040,308,59585000,2015,1,ATIVO,2015,2,6.2,5,Aprovado,2234,0,520,660
3041,309,59145760,2015,1,ATIVO,2015,2,5.8,5,Aprovado,2133,0,520,623
3042,311,59062257,2015,1,TRANCADO,2015,2,0.6,5,Reprovado,1924,0,720,642
3043,312,59575000,2015,2,ATIVO,2016,1,0,5,Reprovado,1887,0,500,564
3044,313,59080090,2015,2,ATIVO,2016,1,0,5,Reprovado,1447,0,640,571
3045,314,59072820,2015,1,ATIVO,2015,2,3.2,5,Reprovado,2119,0,520,629
3046,315,59080470,2015,1,ATIVO,2015,2,3,5,Reprovado,2122,0,580,612
3047,315,59080470,2015,1,ATIVO,2016,1,5,5,Aprovado,2122,0,580,612
3048,316,59141065,2015,1,ATIVO,2015,2,0.8,5,Reprovado,1986,0,520,607
3049,317,59015400,2015,1,ATIVO,2015,2,2,5,Reprovado,2154,0,680,660
3050,317,59015400,2015,1,ATIVO,2016,1,1.3,5,Reprovado,2154,0,680,660
3051,317,59015400,2015,1,ATIVO,2016,2,2,5,Reprovado,2154,0,680,660
3052,318,59072150,2015,2,ATIVO,2016,1,1.8,5,Reprovado,1679,0,680,594
3053,318,59072150,2015,2,ATIVO,2016,2,2.4,5,Reprovado,1679,0,680,594
3054,319,0,2015,2,ATIVO,2016,1,0.6,5,Reprovado,0,0,0,
3055,484,59074590,2015,1,TRANCADO,2016,1,6.5,5,Aprovado,2061,0,700,667
3056,486,59124230,2015,1,CONCLUIDO,2015,2,7,5,Aprovado,2298,0,800,710
3057,560,59152600,2015,1,ATIVO,2015,1,8.9,5,Aprovado,2208,0,600,705
3058,320,59650000,2015,2,ATIVO,2016,2,2,5,Reprovado,1994,0,660,634
3059,321,59091100,2015,1,ATIVO,2015,2,9.4,5,Aprovado,2659,0,560,735
3060,322,59032158,2015,1,ATIVO,2015,2,5.6,5,Aprovado,2110,0,580,662
3061,323,59575000,2015,1,ATIVO,2015,2,1.9,5,Reprovado,1800,0,680,611
3062,323,59575000,2015,1,ATIVO,2016,1,3.7,5,Reprovado,1800,0,680,611
3063,325,59600200,2015,2,ATIVO,2016,1,0.2,5,Reprovado,1953,0,540,598
3064,326,59080480,2015,2,ATIVO,2016,1,1.3,5,Reprovado,1760,0,760,613
3065,327,59078180,2015,2,ATIVO,2016,1,1.4,5,Reprovado,1648,0,660,605
3066,328,59072570,2015,1,ATIVO,2015,2,6.4,5,Aprovado,1867,0,620,606
3067,329,59140355,2015,2,ATIVO,2016,2,7.4,5,Aprovado,2109,0,680,640
3068,489,59090710,2015,1,ATIVO,2015,2,6.9,5,Aprovado,2777,0,600,752
3069,331,59330000,2015,1,ATIVO,2015,2,9.1,5,Aprovado,2490,0,640,732
3070,332,59072105,2015,1,ATIVO,2015,2,2.2,5,Reprovado,2026,0,660,629
3071,332,59072105,2015,1,ATIVO,2016,2,1.1,5,Reprovado,2026,0,660,629
3072,333,59012330,2015,2,ATIVO,2016,1,0.4,5,Reprovado,1758,0,540,559
3073,492,59076500,2015,1,ATIVO,2016,1,0,5,Reprovado,2117,0,560,628
3074,334,59151000,2015,1,ATIVO,2015,2,0,5,Reprovado,1968,0,820,668
3075,334,59151000,2015,1,ATIVO,2016,1,0.7,5,Reprovado,1968,0,820,668
3076,334,59151000,2015,1,ATIVO,2016,2,0.8,5,Reprovado,1968,0,820,668
3077,561,0,2015,1,ATIVO,2015,1,4.3,5,Reprovado,0,0,0,
3078,561,0,2015,1,ATIVO,2015,2,5.1,5,Aprovado,0,0,0,
3079,493,0,2015,1,CANCELADO,2015,2,1,5,Reprovado,0,0,0,
3080,493,0,2015,1,CANCELADO,2016,1,0.7,5,Reprovado,0,0,0,
3081,335,59280000,2015,2,ATIVO,2016,1,0.8,5,Reprovado,1663,0,580,565
3082,335,59280000,2015,2,ATIVO,2016,2,1,5,Reprovado,1663,0,580,565
3083,337,0,2015,1,ATIVO,2015,2,9.1,5,Aprovado,0,0,0,
3084,338,59068650,2015,1,ATIVO,2016,1,2.1,5,Reprovado,2058,0,580,626
3085,338,59068650,2015,1,ATIVO,2016,2,1.5,5,Reprovado,2058,0,580,626
3086,494,59072800,2015,1,ATIVO,2015,2,6.6,5,Aprovado,2561,0,680,738
3087,339,59082000,2015,1,CANCELADO,2015,2,0.5,5,Reprovado,2239,0,600,655
3088,339,59082000,2015,1,CANCELADO,2016,1,0.6,5,Reprovado,2239,0,600,655
3089,495,59110680,2015,1,ATIVO,2015,2,0.9,5,Reprovado,1763,0,660,628
3090,495,59110680,2015,1,ATIVO,2016,1,0,5,Reprovado,1763,0,660,628
3091,495,59110680,2015,1,ATIVO,2016,2,0.5,5,Reprovado,1763,0,660,628
3092,340,59550000,2015,1,ATIVO,2015,2,8.4,5,Aprovado,2080,0,560,629
3093,342,59070750,2015,1,ATIVO,2016,1,0,5,Reprovado,1722,0,640,574
3094,496,59650000,2015,1,ATIVO,2015,1,5,5,Aprovado,635,0,560,573
3095,343,59347000,2015,2,ATIVO,2016,1,1.9,5,Reprovado,1437,0,740,573
3096,343,59347000,2015,2,ATIVO,2016,2,4.1,5,Reprovado,1437,0,740,573
3097,498,59075290,2015,1,CANCELADO,2016,1,0,5,Reprovado,1977,0,540,616
3098,344,59132030,2015,1,ATIVO,2015,2,1.1,5,Reprovado,1698,0,500,544
3099,344,59132030,2015,1,ATIVO,2016,2,0.4,5,Reprovado,1698,0,500,544
3100,345,59247000,2015,2,ATIVO,2016,1,0.2,5,Reprovado,1594,0,620,568
3101,345,59247000,2015,2,ATIVO,2016,2,1.1,5,Reprovado,1594,0,620,568
3102,346,59104212,2015,1,ATIVO,2015,2,0.8,5,Reprovado,2176,0,700,670
3103,346,59104212,2015,1,ATIVO,2016,1,2.1,5,Reprovado,2176,0,700,670
3104,346,59104212,2015,1,ATIVO,2016,2,5.6,5,Aprovado,2176,0,700,670
3105,347,59143455,2015,1,ATIVO,2015,2,1.4,5,Reprovado,2005,0,520,610
3106,347,59143455,2015,1,ATIVO,2016,1,0.3,5,Reprovado,2005,0,520,610
3107,562,59151750,2015,2,ATIVO,2015,2,0.1,5,Reprovado,2144,0,560,637
3108,562,59151750,2015,2,ATIVO,2016,1,0,5,Reprovado,2144,0,560,637
